Date,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
1/6/2023,2,41,Yes,7,4,17
8/7/2023,4,65,Yes,5,4,47
5/11/2023,1,54,No,4,1,25
5/24/2023,9,85,Yes,4,5,81
10/17/2023,3,96,No,4,6,74
8/1/2023,3,49,Yes,4,0,30
12/2/2023,9,61,No,9,2,59
8/23/2023,3,79,No,9,3,60
2/26/2023,8,64,Yes,6,1,58
7/30/2023,2,54,No,5,9,28
12/12/2023,3,52,Yes,5,4,33
2/23/2023,2,47,Yes,6,3,30
11/19/2023,1,60,Yes,4,1,31
3/25/2023,2,60,Yes,8,0,36
7/4/2023,8,61,Yes,8,7,56
10/21/2023,9,85,No,6,1,82
6/27/2023,2,72,Yes,8,3,50
3/7/2023,7,84,No,7,9,76
5/2/2023,5,66,Yes,5,4,52
8/20/2023,3,79,No,8,1,60
7/6/2023,9,89,No,9,9,91
12/25/2023,6,61,Yes,9,8,52
7/27/2023,1,69,No,7,1,43
6/30/2023,5,48,Yes,5,5,32
1/16/2023,7,84,Yes,7,6,77
11/12/2023,4,74,Yes,5,5,55
2/26/2023,8,57,No,5,3,52
10/4/2023,5,81,No,8,0,68
1/10/2023,9,44,No,9,1,41
2/14/2023,9,66,No,6,9,63
5/28/2023,9,96,Yes,8,9,99
8/16/2023,1,45,Yes,4,5,17
8/31/2023,2,71,No,7,7,47
8/5/2023,3,47,No,4,2,24
8/24/2023,4,95,Yes,5,6,80
8/28/2023,9,78,No,8,8,79
5/30/2023,6,60,Yes,4,3,49
4/12/2023,1,57,No,4,6,27
5/21/2023,9,53,No,9,6,51
2/16/2023,6,54,No,4,9,41
8/25/2023,4,81,Yes,9,8,67
5/7/2023,4,65,Yes,9,2,48
11/2/2023,3,92,No,5,0,72
1/24/2023,7,83,No,9,7,75
5/3/2023,3,71,No,5,3,48
3/27/2023,2,78,No,9,1,58
12/29/2023,8,67,No,9,4,62
5/15/2023,4,99,No,5,3,83
12/4/2023,8,78,No,4,0,68
3/30/2023,1,82,No,7,6,55
5/15/2023,5,71,Yes,8,3,55
6/29/2023,9,52,Yes,8,7,49
11/28/2023,1,54,Yes,5,8,27
4/19/2023,4,57,Yes,4,7,38
4/24/2023,6,78,No,7,0,66
8/19/2023,8,45,Yes,6,7,37
4/1/2023,3,94,Yes,5,4,72
11/18/2023,5,50,No,6,0,34
10/16/2023,7,71,Yes,8,8,68
3/26/2023,1,79,Yes,8,8,56
6/2/2023,7,59,Yes,7,6,52
7/31/2023,8,72,Yes,7,6,67
7/29/2023,8,79,Yes,6,0,69
11/6/2023,9,47,No,8,8,45
1/7/2023,6,90,No,7,0,76
10/23/2023,6,74,No,7,6,65
5/11/2023,2,44,Yes,8,8,26
9/1/2023,3,74,Yes,8,8,54
2/6/2023,4,86,Yes,4,4,68
7/1/2023,4,53,No,9,5,34
1/8/2023,8,60,Yes,7,1,56
4/13/2023,1,86,Yes,6,1,63
2/17/2023,4,63,Yes,5,9,47
5/10/2023,4,56,Yes,5,8,40
10/20/2023,1,57,No,8,0,31
9/23/2023,3,73,No,9,9,56
5/9/2023,5,51,Yes,6,4,36
2/3/2023,6,55,No,4,6,41
1/26/2023,9,43,No,7,9,43
3/7/2023,9,64,No,4,5,61
4/14/2023,9,73,Yes,6,5,69
4/2/2023,1,67,No,4,5,44
9/9/2023,9,85,No,8,7,82
9/1/2023,8,50,Yes,5,6,48
6/9/2023,2,52,No,8,4,27
1/31/2023,1,70,No,7,9,45
12/8/2023,1,99,No,8,1,75
7/31/2023,6,64,Yes,6,9,54
1/21/2023,9,78,Yes,6,5,76
12/10/2023,7,49,No,7,9,44
4/30/2023,5,63,Yes,7,4,50
11/8/2023,2,40,Yes,5,3,17
1/20/2023,1,92,Yes,4,9,66
4/22/2023,2,64,No,5,4,42
3/24/2023,1,67,No,8,8,42
7/24/2023,3,75,Yes,4,1,56
4/12/2023,6,57,No,7,5,48
1/29/2023,8,45,Yes,6,8,40
9/22/2023,3,41,Yes,8,9,24
12/12/2023,9,42,No,5,4,38
9/4/2023,5,85,Yes,9,5,73
10/10/2023,7,47,Yes,9,9,40
11/21/2023,8,70,Yes,7,3,62
2/4/2023,3,87,Yes,4,4,65
9/26/2023,2,58,No,9,7,37
6/14/2023,2,89,Yes,4,0,68
9/6/2023,5,45,No,6,0,30
8/31/2023,1,53,Yes,7,9,31
7/9/2023,2,42,No,7,3,15
7/4/2023,9,87,Yes,8,9,89
12/5/2023,7,40,Yes,8,2,33
2/13/2023,6,83,No,4,4,72
8/27/2023,9,69,No,9,9,64
12/21/2023,7,85,Yes,9,7,78
11/2/2023,5,58,Yes,5,0,40
5/9/2023,9,93,Yes,4,4,91
12/7/2023,6,58,Yes,9,4,49
6/1/2023,6,48,Yes,8,1,38
6/28/2023,4,46,No,8,4,28
9/12/2023,1,85,No,8,7,62
7/14/2023,5,76,Yes,4,9,62
12/17/2023,9,89,No,7,6,89
10/7/2023,8,80,No,5,1,74
8/7/2023,8,92,Yes,5,5,85
2/8/2023,5,46,No,8,9,33
6/3/2023,9,48,Yes,6,0,41
11/4/2023,3,43,No,4,9,24
10/8/2023,3,64,No,9,9,47
9/17/2023,1,88,No,9,2,65
5/18/2023,9,51,No,7,5,50
9/29/2023,6,45,No,8,8,35
7/17/2023,2,57,Yes,6,0,30
9/11/2023,8,79,No,8,5,76
9/9/2023,9,60,Yes,6,1,55
2/1/2023,9,54,No,5,8,49
3/10/2023,2,42,No,6,1,19
12/21/2023,2,41,No,5,2,15
12/18/2023,7,95,Yes,5,1,86
9/27/2023,4,94,No,4,3,77
9/10/2023,1,80,No,6,3,55
4/16/2023,8,79,Yes,7,9,77
7/4/2023,2,98,Yes,7,0,74
12/26/2023,3,43,Yes,6,7,23
11/16/2023,5,71,No,4,4,56
1/31/2023,3,41,No,7,7,18
4/8/2023,7,85,No,8,5,76
4/2/2023,7,68,No,7,1,57
1/3/2023,2,41,Yes,4,6,13
6/22/2023,7,73,Yes,5,9,64
1/7/2023,6,66,No,5,8,54
5/31/2023,9,99,Yes,5,6,97
12/6/2023,9,93,Yes,4,4,89
12/8/2023,2,78,Yes,5,3,53
10/17/2023,7,83,No,5,7,74
12/15/2023,5,77,Yes,4,5,61
3/27/2023,6,57,No,8,4,41
6/6/2023,1,75,No,7,6,48
5/23/2023,7,58,No,4,2,48
2/15/2023,6,66,Yes,4,8,54
5/16/2023,4,84,Yes,6,3,67
8/12/2023,1,59,Yes,5,3,34
4/29/2023,9,60,Yes,9,7,60
11/2/2023,4,62,No,8,5,46
4/19/2023,2,69,No,9,0,45
6/20/2023,8,64,No,6,1,56
11/28/2023,2,70,Yes,8,8,49
7/23/2023,5,66,Yes,5,5,49
10/19/2023,6,73,Yes,9,6,65
5/25/2023,8,47,No,5,8,39
10/14/2023,1,58,No,5,2,33
2/14/2023,1,80,Yes,7,4,55
2/16/2023,4,65,No,8,4,50
10/9/2023,5,67,No,8,9,52
5/4/2023,9,43,Yes,6,6,43
7/6/2023,7,70,Yes,4,1,58
9/14/2023,7,55,No,5,3,45
2/14/2023,8,90,Yes,5,3,81
6/28/2023,5,49,No,9,7,36
2/9/2023,5,77,Yes,6,9,64
7/24/2023,1,87,No,8,2,57
8/30/2023,9,49,Yes,7,1,46
2/15/2023,6,84,Yes,8,8,76
12/14/2023,9,48,Yes,7,3,43
4/3/2023,3,78,No,7,8,58
5/7/2023,5,75,No,8,5,61
12/25/2023,2,90,Yes,9,0,72
6/13/2023,5,97,No,5,2,82
9/7/2023,8,75,No,7,6,69
6/10/2023,2,58,Yes,9,8,35
4/25/2023,8,99,Yes,6,7,91
7/21/2023,4,58,Yes,6,4,40
5/17/2023,1,51,No,7,7,26
6/3/2023,5,52,Yes,5,1,34
3/31/2023,1,64,No,7,2,35
8/25/2023,7,75,No,6,7,67
8/11/2023,8,64,No,6,8,60
5/21/2023,3,67,Yes,8,9,48
6/26/2023,3,81,Yes,5,7,62
11/17/2023,7,92,No,8,3,84
12/26/2023,4,78,No,9,5,67
1/29/2023,3,69,Yes,9,4,50
11/14/2023,8,44,Yes,9,3,42
11/28/2023,3,56,Yes,4,8,37
9/3/2023,7,57,Yes,9,9,50
9/21/2023,2,82,Yes,7,2,61
8/12/2023,1,86,Yes,8,0,61
11/27/2023,6,60,Yes,9,6,48
11/2/2023,8,61,Yes,5,9,56
8/20/2023,1,78,Yes,9,7,54
12/11/2023,9,89,No,7,2,86
11/23/2023,3,97,Yes,7,2,77
9/1/2023,3,96,Yes,7,5,77
3/28/2023,4,45,No,7,1,25
8/23/2023,1,89,Yes,7,5,67
5/19/2023,9,55,Yes,5,4,51
6/18/2023,3,41,No,4,6,20
4/27/2023,4,90,Yes,6,8,74
1/17/2023,1,40,No,4,8,12
11/8/2023,4,96,No,6,0,78
12/19/2023,1,69,Yes,8,6,48
6/8/2023,5,97,No,7,2,79
8/29/2023,5,82,No,8,3,66
1/10/2023,7,91,No,8,1,82
11/8/2023,8,76,No,6,0,67
1/30/2023,4,87,Yes,5,9,75
3/23/2023,7,62,No,7,2,52
7/17/2023,4,40,No,9,9,25
5/16/2023,3,58,Yes,8,8,39
1/4/2023,6,85,No,4,0,66
4/27/2023,4,42,Yes,7,2,24
8/22/2023,3,41,No,5,4,17
4/15/2023,9,95,Yes,7,2,93
3/20/2023,5,76,No,9,3,62
4/9/2023,7,56,Yes,9,3,47
6/28/2023,6,67,No,8,0,55
4/20/2023,5,57,Yes,4,5,41
12/1/2023,7,72,Yes,8,6,67
9/4/2023,6,54,Yes,5,6,43
4/12/2023,2,61,Yes,6,5,42
1/14/2023,3,80,Yes,9,6,64
12/27/2023,2,66,No,4,2,42
3/3/2023,3,94,No,9,4,77
7/22/2023,1,76,Yes,5,6,52
4/18/2023,8,71,Yes,5,9,62
11/25/2023,6,99,No,9,4,90
2/8/2023,2,84,No,8,9,60
8/7/2023,8,58,Yes,9,1,49
1/23/2023,6,67,No,8,5,54
5/26/2023,7,67,Yes,9,6,61
4/27/2023,1,95,Yes,8,1,67
7/15/2023,7,49,Yes,6,9,42
12/28/2023,3,59,No,7,7,43
2/12/2023,8,64,Yes,7,4,58
7/11/2023,6,60,No,8,7,50
11/27/2023,4,53,No,8,2,34
8/9/2023,8,61,No,6,1,51
8/11/2023,9,92,No,7,6,89
2/6/2023,2,65,Yes,6,4,41
2/12/2023,6,83,Yes,5,4,70
2/8/2023,5,50,No,9,7,35
11/11/2023,5,94,Yes,7,8,79
3/4/2023,3,46,No,8,7,26
9/9/2023,8,56,Yes,4,9,46
3/23/2023,8,57,Yes,5,1,51
12/14/2023,5,46,Yes,9,9,30
12/6/2023,8,95,Yes,4,6,88
6/22/2023,8,59,Yes,6,4,55
6/18/2023,3,77,Yes,9,6,60
9/13/2023,2,50,No,6,2,26
1/23/2023,9,83,Yes,6,3,85
6/7/2023,2,97,Yes,8,6,76
7/5/2023,9,55,Yes,6,1,53
6/13/2023,4,90,No,4,1,70
12/24/2023,2,94,Yes,5,0,64
3/2/2023,1,66,Yes,8,0,41
11/17/2023,4,90,Yes,5,0,73
8/30/2023,9,50,No,6,5,47
3/15/2023,9,55,Yes,7,4,49
12/11/2023,4,62,No,9,9,53
4/4/2023,9,99,No,8,7,95
4/11/2023,6,98,Yes,6,4,87
8/28/2023,1,51,Yes,8,0,26
11/16/2023,6,98,No,7,7,89
5/29/2023,9,79,No,4,5,73
1/13/2023,2,42,Yes,4,7,19
11/29/2023,6,41,Yes,9,1,33
8/18/2023,2,99,No,4,9,75
3/21/2023,4,77,No,7,7,59
12/31/2023,8,87,No,5,5,79
11/15/2023,7,91,No,7,0,82
7/8/2023,9,63,Yes,7,0,58
8/2/2023,7,68,No,6,9,61
7/28/2023,1,86,Yes,4,4,59
3/29/2023,2,85,No,8,6,63
9/13/2023,6,73,No,9,3,60
6/1/2023,7,59,Yes,5,9,55
8/21/2023,3,57,Yes,8,4,38
12/16/2023,9,53,Yes,6,9,49
4/5/2023,7,57,Yes,6,2,48
6/17/2023,6,41,No,5,1,24
2/15/2023,6,40,Yes,8,1,27
2/11/2023,1,59,Yes,5,4,34
8/13/2023,5,73,Yes,5,3,59
2/5/2023,3,80,No,4,1,60
7/14/2023,7,80,No,8,4,75
11/28/2023,3,87,Yes,4,9,67
10/26/2023,5,50,No,4,8,36
7/30/2023,7,66,No,9,7,60
1/9/2023,3,62,Yes,4,8,43
5/6/2023,2,77,No,7,8,52
12/9/2023,6,83,Yes,6,7,73
7/5/2023,8,42,Yes,6,8,36
6/1/2023,4,51,Yes,7,3,37
8/22/2023,9,69,No,5,7,66
4/28/2023,8,70,Yes,8,1,64
6/28/2023,7,62,No,8,8,54
4/3/2023,7,40,No,8,8,31
3/16/2023,3,80,No,4,2,59
8/7/2023,6,59,No,8,5,49
8/19/2023,5,93,Yes,8,6,80
5/20/2023,1,45,Yes,8,2,19
12/13/2023,3,50,No,6,4,27
5/24/2023,1,74,Yes,7,0,51
8/4/2023,4,43,No,9,2,25
10/12/2023,3,68,No,5,7,48
7/6/2023,4,98,Yes,7,2,82
7/28/2023,9,49,No,8,7,47
4/8/2023,3,90,Yes,5,8,70
5/31/2023,6,68,No,5,5,57
7/7/2023,6,77,No,7,6,69
6/9/2023,7,40,No,7,5,32
3/10/2023,9,79,No,7,7,78
1/31/2023,7,47,Yes,9,6,41
10/30/2023,1,96,No,7,9,72
8/21/2023,8,77,No,9,0,71
2/11/2023,5,56,Yes,4,2,44
3/29/2023,9,58,No,6,2,57
9/27/2023,5,72,No,9,2,57
1/2/2023,5,54,No,6,3,41
3/31/2023,2,84,No,8,0,62
3/6/2023,3,70,No,4,1,48
11/25/2023,9,60,No,5,4,59
12/4/2023,7,42,Yes,7,5,34
8/24/2023,1,41,No,8,8,17
10/22/2023,3,74,Yes,5,1,54
8/7/2023,2,80,No,6,8,55
1/18/2023,1,98,Yes,5,6,73
5/15/2023,9,55,Yes,7,8,50
7/5/2023,8,95,Yes,7,3,91
4/6/2023,5,84,Yes,9,6,73
10/2/2023,2,90,No,9,0,70
6/8/2023,1,98,No,6,7,74
1/2/2023,7,89,No,7,6,86
11/13/2023,2,60,Yes,4,6,34
9/15/2023,1,51,Yes,8,1,25
3/1/2023,2,67,Yes,6,9,47
7/12/2023,7,51,Yes,6,8,45
7/2/2023,7,72,Yes,5,7,62
3/30/2023,6,59,Yes,6,0,49
11/18/2023,5,79,Yes,8,0,62
4/11/2023,3,88,No,4,4,65
6/8/2023,3,60,Yes,5,1,40
11/5/2023,9,99,No,8,0,97
2/8/2023,4,91,No,9,9,79
2/4/2023,9,93,Yes,6,7,93
3/25/2023,4,78,Yes,7,3,60
2/19/2023,2,80,Yes,9,1,61
2/21/2023,4,88,Yes,7,4,73
6/7/2023,6,98,No,8,5,89
2/6/2023,6,81,Yes,4,7,71
5/26/2023,5,75,No,7,6,61
2/4/2023,1,61,Yes,8,6,39
1/7/2023,3,65,No,5,0,44
12/17/2023,5,46,No,6,2,32
9/2/2023,6,46,No,4,2,35
6/14/2023,1,47,No,4,6,20
4/13/2023,9,65,No,5,1,62
8/17/2023,3,63,Yes,4,9,42
3/21/2023,3,63,Yes,8,6,43
3/6/2023,2,79,Yes,4,8,56
7/24/2023,8,87,No,4,0,79
7/6/2023,3,51,Yes,4,1,30
11/23/2023,6,86,No,8,5,73
8/17/2023,2,47,No,9,1,25
11/10/2023,7,93,Yes,6,1,84
2/15/2023,4,48,No,7,4,27
5/2/2023,9,42,Yes,9,6,41
7/5/2023,9,93,No,4,3,92
2/4/2023,7,60,Yes,5,5,53
8/20/2023,8,70,No,5,2,63
10/10/2023,3,87,Yes,8,3,67
7/8/2023,5,86,Yes,6,3,74
8/28/2023,2,63,No,4,3,37
2/10/2023,7,43,No,8,0,33
8/25/2023,8,59,No,7,3,58
9/10/2023,9,55,Yes,6,3,55
2/11/2023,7,49,Yes,6,5,40
11/11/2023,8,82,No,8,8,79
12/21/2023,9,65,Yes,9,9,68
7/11/2023,6,68,Yes,5,5,57
3/4/2023,2,44,No,9,5,20
2/25/2023,2,50,Yes,6,6,28
11/21/2023,4,68,Yes,5,6,50
7/10/2023,9,84,Yes,6,0,80
12/3/2023,7,54,No,6,7,44
1/16/2023,2,45,Yes,6,0,19
10/5/2023,8,87,No,7,8,81
6/2/2023,7,54,Yes,5,3,46
1/15/2023,9,82,Yes,7,8,83
2/8/2023,8,59,Yes,5,7,58
8/1/2023,3,73,Yes,7,8,53
4/21/2023,1,99,Yes,7,5,73
7/7/2023,2,99,No,7,8,79
7/1/2023,2,41,Yes,8,3,15
3/30/2023,4,83,Yes,7,2,62
4/28/2023,6,55,Yes,9,2,46
8/25/2023,4,58,Yes,9,7,41
2/23/2023,9,73,No,6,1,68
1/2/2023,4,88,Yes,4,5,72
10/10/2023,6,53,Yes,7,8,43
11/6/2023,6,63,Yes,4,8,51
9/16/2023,1,67,Yes,4,7,38
6/9/2023,8,87,No,6,7,80
6/13/2023,3,71,No,4,0,48
10/8/2023,6,76,Yes,4,6,63
8/6/2023,3,49,Yes,9,0,31
7/26/2023,2,88,Yes,4,8,66
10/25/2023,5,84,Yes,5,2,69
4/4/2023,1,87,Yes,7,0,62
11/1/2023,9,48,No,7,7,49
3/1/2023,7,63,No,4,6,54
12/29/2023,3,75,Yes,6,1,57
8/20/2023,4,95,Yes,5,6,77
7/29/2023,6,68,Yes,6,4,56
11/9/2023,3,99,No,6,6,79
10/8/2023,7,68,Yes,4,9,60
2/4/2023,6,97,Yes,8,6,88
12/25/2023,9,87,No,4,1,83
10/25/2023,5,62,No,9,1,43
8/9/2023,4,66,Yes,8,6,48
5/28/2023,3,70,Yes,5,2,50
1/7/2023,1,82,Yes,8,3,61
2/13/2023,3,46,Yes,4,6,24
3/15/2023,3,88,No,4,1,71
11/23/2023,7,93,No,6,1,81
3/20/2023,7,84,Yes,4,8,76
12/15/2023,1,43,No,9,0,17
5/12/2023,3,53,Yes,4,2,30
12/4/2023,8,81,No,7,9,78
2/20/2023,9,81,Yes,7,3,78
3/6/2023,7,49,Yes,6,4,37
6/11/2023,7,98,No,8,2,86
3/12/2023,8,83,No,8,8,77
8/11/2023,6,73,No,7,4,63
2/24/2023,3,65,No,9,6,46
1/5/2023,1,62,No,5,6,38
3/3/2023,7,48,Yes,9,8,41
5/21/2023,1,76,Yes,7,1,51
12/26/2023,1,47,No,9,2,24
8/3/2023,9,92,Yes,5,3,88
2/20/2023,7,53,Yes,8,7,50
1/28/2023,4,46,Yes,7,0,30
11/27/2023,6,46,Yes,4,8,32
8/25/2023,1,48,No,5,4,18
1/29/2023,7,42,Yes,5,3,29
11/10/2023,6,53,Yes,5,7,41
1/25/2023,4,56,Yes,8,8,37
10/27/2023,7,89,Yes,9,2,85
5/1/2023,3,83,No,6,3,67
5/14/2023,1,61,Yes,4,0,30
11/29/2023,4,85,Yes,7,2,69
3/17/2023,3,65,Yes,9,9,43
11/1/2023,1,97,No,5,4,72
11/27/2023,2,67,No,8,7,47
5/26/2023,5,84,Yes,5,0,69
7/2/2023,8,53,Yes,9,0,48
9/20/2023,1,48,No,7,2,20
7/26/2023,4,90,Yes,4,8,73
10/8/2023,4,65,No,5,8,49
5/10/2023,5,41,Yes,8,0,26
7/26/2023,7,50,Yes,8,3,44
5/30/2023,8,56,No,6,7,49
11/5/2023,6,73,Yes,8,1,61
6/8/2023,1,58,Yes,6,3,28
8/20/2023,7,78,Yes,4,6,74
5/17/2023,3,57,No,7,6,33
8/1/2023,6,52,No,6,4,42
11/24/2023,8,44,Yes,5,6,39
5/9/2023,7,89,Yes,9,5,82
11/1/2023,6,62,Yes,5,1,48
1/30/2023,9,97,Yes,7,8,95
1/4/2023,9,95,No,8,4,92
11/13/2023,1,63,No,9,1,36
8/5/2023,1,68,No,5,5,37
4/13/2023,1,87,Yes,9,9,65
2/15/2023,8,86,Yes,6,4,82
9/3/2023,7,47,No,7,1,37
2/26/2023,3,65,Yes,5,9,45
5/16/2023,2,54,Yes,8,9,34
9/1/2023,4,96,No,9,6,78
11/7/2023,3,40,Yes,8,9,18
2/4/2023,7,67,No,9,1,59
3/16/2023,8,88,Yes,5,6,82
4/19/2023,6,86,Yes,7,5,75
12/29/2023,3,85,Yes,4,3,65
8/13/2023,6,53,Yes,5,3,40
7/14/2023,2,81,Yes,8,5,60
3/29/2023,7,73,No,4,8,67
7/21/2023,7,98,No,7,9,95
2/7/2023,4,70,Yes,8,5,56
4/24/2023,8,45,Yes,7,5,35
8/27/2023,4,88,No,9,0,73
6/8/2023,7,44,No,5,4,37
9/2/2023,4,70,Yes,7,0,53
11/15/2023,5,76,No,8,8,62
10/31/2023,7,54,No,5,9,44
9/14/2023,3,54,No,8,3,36
4/11/2023,5,91,Yes,8,1,76
11/7/2023,3,82,No,4,8,60
2/11/2023,5,44,No,6,5,28
5/4/2023,3,67,No,7,9,48
8/17/2023,7,72,No,7,2,62
5/21/2023,1,50,Yes,4,1,19
12/18/2023,9,82,No,9,5,80
3/26/2023,9,45,No,7,9,46
11/23/2023,5,62,No,4,5,47
2/9/2023,9,79,Yes,7,8,79
9/17/2023,6,41,Yes,7,4,27
11/6/2023,5,54,Yes,8,8,43
3/5/2023,3,62,No,4,4,43
5/31/2023,8,61,No,9,1,56
10/21/2023,4,48,No,7,0,27
10/19/2023,3,86,Yes,9,8,70
10/5/2023,6,79,No,6,9,70
4/1/2023,8,69,No,4,6,61
7/6/2023,9,55,Yes,4,2,53
6/12/2023,6,98,No,4,5,87
1/7/2023,5,85,No,8,9,68
3/24/2023,2,86,Yes,4,3,61
3/26/2023,2,91,Yes,8,8,70
2/24/2023,9,69,Yes,6,1,65
4/8/2023,2,84,Yes,5,3,61
6/27/2023,2,48,Yes,8,0,27
3/18/2023,3,40,No,7,6,22
3/24/2023,3,98,Yes,4,3,81
7/1/2023,4,77,No,5,4,60
2/7/2023,7,47,No,8,0,41
5/9/2023,9,98,Yes,9,1,98
8/10/2023,2,98,Yes,9,3,79
10/16/2023,4,91,No,7,1,77
2/3/2023,9,57,No,5,0,51
10/19/2023,2,66,No,6,9,43
10/10/2023,1,57,Yes,8,0,27
9/20/2023,8,71,No,9,5,69
2/4/2023,9,97,Yes,9,1,98
5/28/2023,7,88,No,8,2,80
4/3/2023,8,71,No,9,4,68
10/22/2023,4,92,No,6,2,76
11/5/2023,4,87,Yes,9,5,72
12/18/2023,2,84,Yes,8,6,64
8/12/2023,8,93,No,4,9,87
12/22/2023,2,75,No,9,5,53
7/2/2023,9,75,No,8,1,71
1/23/2023,4,60,Yes,4,8,40
7/24/2023,1,85,Yes,9,1,58
6/8/2023,4,71,Yes,9,5,55
12/30/2023,3,70,Yes,8,8,50
10/21/2023,6,76,Yes,7,8,64
11/8/2023,7,55,No,7,1,44
7/24/2023,8,85,No,5,8,79
5/21/2023,2,85,No,7,7,65
8/7/2023,6,53,Yes,6,6,37
5/3/2023,6,96,No,5,7,85
6/4/2023,5,63,Yes,7,9,48
6/26/2023,7,64,Yes,4,7,55
7/25/2023,3,85,No,8,0,64
11/27/2023,4,90,No,7,8,74
9/30/2023,9,74,Yes,4,5,67
3/15/2023,4,56,Yes,5,0,38
4/24/2023,3,85,No,8,0,65
9/28/2023,2,81,Yes,7,6,60
7/29/2023,5,84,Yes,5,9,72
3/18/2023,4,93,Yes,7,1,73
3/6/2023,8,43,No,5,5,34
11/5/2023,7,50,Yes,7,4,45
10/3/2023,6,86,Yes,4,4,75
1/18/2023,2,54,Yes,6,9,28
7/30/2023,3,69,Yes,4,5,48
7/27/2023,9,63,Yes,8,7,64
1/4/2023,9,41,Yes,7,4,42
8/16/2023,5,82,Yes,6,7,72
9/28/2023,3,73,No,6,4,52
9/29/2023,2,62,No,8,9,40
12/9/2023,8,70,No,8,5,61
3/20/2023,6,76,Yes,6,7,66
2/5/2023,7,52,No,8,1,43
5/21/2023,1,72,No,8,6,49
12/5/2023,1,46,Yes,7,2,16
8/16/2023,2,71,No,4,8,46
8/27/2023,3,46,Yes,9,9,28
5/29/2023,1,81,Yes,5,6,57
5/7/2023,5,77,Yes,6,2,62
2/16/2023,3,91,No,5,7,76
5/24/2023,1,83,Yes,6,9,56
4/14/2023,8,52,No,6,1,44
2/12/2023,6,63,Yes,4,9,49
3/5/2023,9,67,Yes,6,7,64
1/24/2023,3,71,No,6,6,52
1/9/2023,9,82,Yes,4,4,79
3/26/2023,9,57,No,8,3,52
5/8/2023,1,73,Yes,9,9,52
7/23/2023,3,87,Yes,5,9,71
1/28/2023,6,73,Yes,6,0,59
10/16/2023,8,90,Yes,4,3,90
2/20/2023,4,77,Yes,6,5,58
3/29/2023,5,40,Yes,4,5,25
6/24/2023,9,82,Yes,5,1,78
10/30/2023,6,89,Yes,7,8,77
2/7/2023,7,81,No,8,0,73
8/1/2023,7,70,No,7,3,61
5/24/2023,4,89,No,4,3,71
7/21/2023,4,99,Yes,6,1,82
9/26/2023,4,40,No,8,7,25
8/30/2023,5,90,No,5,1,76
10/18/2023,5,55,Yes,9,1,39
1/6/2023,8,97,No,8,1,91
11/19/2023,9,78,Yes,6,0,73
4/5/2023,2,54,No,7,4,34
8/31/2023,7,72,No,4,3,64
6/3/2023,1,62,No,7,1,36
7/23/2023,1,92,No,8,0,67
4/6/2023,4,80,No,9,0,63
8/8/2023,7,73,Yes,6,1,64
7/4/2023,2,56,No,4,0,29
9/27/2023,2,64,Yes,6,8,41
1/4/2023,1,95,No,6,1,70
3/10/2023,2,81,Yes,9,2,57
9/15/2023,7,45,No,8,8,36
7/12/2023,9,70,No,7,4,67
2/14/2023,6,44,No,6,7,29
12/19/2023,2,79,No,6,6,58
5/12/2023,9,79,No,6,5,77
6/17/2023,7,69,Yes,4,1,60
6/20/2023,1,44,No,6,3,16
4/9/2023,9,51,No,6,8,50
8/27/2023,2,46,Yes,8,6,25
1/2/2023,4,84,No,6,2,68
7/3/2023,9,52,No,9,5,52
7/10/2023,4,88,No,9,7,72
10/7/2023,3,43,No,6,7,21
2/25/2023,1,89,No,9,7,63
4/27/2023,7,81,Yes,8,7,74
1/12/2023,6,42,No,4,9,24
11/1/2023,4,51,Yes,9,5,33
1/3/2023,6,40,No,9,9,29
12/8/2023,6,66,No,7,2,53
8/4/2023,4,82,Yes,8,8,68
5/16/2023,6,89,No,9,2,75
7/24/2023,8,52,No,4,3,41
3/11/2023,3,56,Yes,7,9,34
9/4/2023,4,47,No,6,0,29
9/7/2023,1,71,No,8,1,44
11/28/2023,4,59,Yes,9,5,42
7/14/2023,9,90,Yes,6,0,90
5/16/2023,8,56,No,8,8,52
10/9/2023,4,73,No,7,7,55
8/13/2023,7,74,No,9,1,63
5/21/2023,3,74,Yes,4,1,56
1/16/2023,9,77,Yes,8,7,76
5/12/2023,4,81,No,4,7,62
7/31/2023,2,63,No,6,0,39
12/18/2023,5,93,No,6,4,78
4/5/2023,2,57,Yes,7,1,35
4/13/2023,6,89,Yes,7,0,74
6/3/2023,1,85,Yes,5,2,58
1/22/2023,6,87,No,5,2,72
4/3/2023,4,78,No,7,9,62
1/20/2023,3,72,No,9,8,52
12/29/2023,2,88,Yes,6,9,65
12/15/2023,7,62,No,4,0,50
10/7/2023,9,64,Yes,7,1,61
6/10/2023,3,76,No,9,8,57
11/12/2023,6,66,Yes,4,4,51
12/14/2023,9,40,No,5,8,37
6/16/2023,2,60,No,4,5,40
9/7/2023,7,98,Yes,7,9,91
9/6/2023,5,88,No,6,9,77
7/20/2023,5,49,Yes,7,2,31
7/20/2023,7,70,No,8,7,61
8/4/2023,9,83,No,9,8,85
3/22/2023,4,64,No,9,1,47
2/27/2023,9,59,Yes,9,8,57
2/14/2023,9,96,No,8,3,95
7/22/2023,4,41,Yes,8,7,23
10/29/2023,3,94,No,6,4,74
